species_name_audit_pk	species_pk	source_dataset	source_species_name	species_normalized	match_status
1543		meiri	Hemiphyllodactylus ngocsonensis	hemiphyllodactylus_ngocsonensis	normalized_no_species_lookup_provided
1544		meiri	Kolekanos plumicaudus	kolekanos_plumicaudus	normalized_no_species_lookup_provided
1545		meiri	Lepidodactylus browni	lepidodactylus_browni	normalized_no_species_lookup_provided
1546		meiri	Lepidodactylus vanuatuensis	lepidodactylus_vanuatuensis	normalized_no_species_lookup_provided
1547		meiri	Pachydactylus austeni	pachydactylus_austeni	normalized_no_species_lookup_provided
1548		meiri	Pachydactylus scutatus	pachydactylus_scutatus	normalized_no_species_lookup_provided
1549		meiri	Paroedura androyensis	paroedura_androyensis	normalized_no_species_lookup_provided
1550		meiri	Phelsuma masohoala	phelsuma_masohoala	normalized_no_species_lookup_provided
1551		meiri	Tetradactylus breyeri	tetradactylus_breyeri	normalized_no_species_lookup_provided
1552		meiri	Tetradactylus ellenbergeri	tetradactylus_ellenbergeri	normalized_no_species_lookup_provided
1553		meiri	Arthrosaura montigena	arthrosaura_montigena	normalized_no_species_lookup_provided
1554		meiri	Cercosaura parkeri	cercosaura_parkeri	normalized_no_species_lookup_provided
1555		meiri	Euspondylus simonsii	euspondylus_simonsii	normalized_no_species_lookup_provided
1556		meiri	Gymnophthalmus speciosus	gymnophthalmus_speciosus	normalized_no_species_lookup_provided
1557		meiri	Gymnophthalmus underwoodi	gymnophthalmus_underwoodi	normalized_no_species_lookup_provided
1558		meiri	Micrablepharus atticolus	micrablepharus_atticolus	normalized_no_species_lookup_provided
1559		meiri	Phyllodactylus leei	phyllodactylus_leei	normalized_no_species_lookup_provided
1560		meiri	Austroablepharus barrylyoni	austroablepharus_barrylyoni	normalized_no_species_lookup_provided
1561		meiri	Brachymeles elerae	brachymeles_elerae	normalized_no_species_lookup_provided
1562		meiri	Caledoniscincus auratus	caledoniscincus_auratus	normalized_no_species_lookup_provided
1563		meiri	Caledoniscincus renevieri	caledoniscincus_renevieri	normalized_no_species_lookup_provided
1564		meiri	Cryptoblepharus africanus	cryptoblepharus_africanus	normalized_no_species_lookup_provided
1565		meiri	Cryptoblepharus ahli	cryptoblepharus_ahli	normalized_no_species_lookup_provided
1566		meiri	Emoia coggeri	emoia_coggeri	normalized_no_species_lookup_provided
1567		meiri	Emoia paniai	emoia_paniai	normalized_no_species_lookup_provided
1568		meiri	Emoia physicina	emoia_physicina	normalized_no_species_lookup_provided
1569		meiri	Emoia ponapea	emoia_ponapea	normalized_no_species_lookup_provided
1570		meiri	Eutropis darevskii	eutropis_darevskii	normalized_no_species_lookup_provided
1571		meiri	Eutropis quadricarinata	eutropis_quadricarinata	normalized_no_species_lookup_provided
1572		meiri	Grandidierina fierinensis	grandidierina_fierinensis	normalized_no_species_lookup_provided
1573		meiri	Lankascincus megalops	lankascincus_megalops	normalized_no_species_lookup_provided
1574		meiri	Leptosiaphos amieti	leptosiaphos_amieti	normalized_no_species_lookup_provided
1575		meiri	Lerista cinerea	lerista_cinerea	normalized_no_species_lookup_provided
1576		meiri	Lerista ips	lerista_ips	normalized_no_species_lookup_provided
1577		meiri	Lerista planiventralis	lerista_planiventralis	normalized_no_species_lookup_provided
1578		meiri	Lipinia auriculata	lipinia_auriculata	normalized_no_species_lookup_provided
1579		meiri	Madascincus ankodabensis	madascincus_ankodabensis	normalized_no_species_lookup_provided
1580		meiri	Oligosoma levidensum	oligosoma_levidensum	normalized_no_species_lookup_provided
1581		meiri	Scincella ochracea	scincella_ochracea	normalized_no_species_lookup_provided
1582		meiri	Scincella rufocaudata	scincella_rufocaudata	normalized_no_species_lookup_provided
1583		meiri	Sphenomorphus murudensis	sphenomorphus_murudensis	normalized_no_species_lookup_provided
1584		meiri	Gonatodes hasemani	gonatodes_hasemani	normalized_no_species_lookup_provided
1585		meiri	Lepidoblepharis colombianus	lepidoblepharis_colombianus	normalized_no_species_lookup_provided
1586		meiri	Lepidoblepharis ruthveni	lepidoblepharis_ruthveni	normalized_no_species_lookup_provided
1587		meiri	Quedenfeldtia trachyblepharus	quedenfeldtia_trachyblepharus	normalized_no_species_lookup_provided
1588		meiri	Tantilla striata	tantilla_striata	normalized_no_species_lookup_provided
1589		meiri	Epacrophis boulengeri	epacrophis_boulengeri	normalized_no_species_lookup_provided
1590		meiri	Epictia clinorostris	epictia_clinorostris	normalized_no_species_lookup_provided
1591		meiri	Mitophis calypso	mitophis_calypso	normalized_no_species_lookup_provided
1592		meiri	Myriopholis boueti	myriopholis_boueti	normalized_no_species_lookup_provided
1593		meiri	Myriopholis burii	myriopholis_burii	normalized_no_species_lookup_provided
1594		meiri	Discosura popelairii	discosura_popelairii	normalized_no_species_lookup_provided
1595		meiri	Doricha eliza	doricha_eliza	normalized_no_species_lookup_provided
1596		meiri	Microstilbon burmeisteri	microstilbon_burmeisteri	normalized_no_species_lookup_provided
1597		meiri	Pipistrellus nanulus	pipistrellus_nanulus	normalized_no_species_lookup_provided
1598		meiri	Crocidura planiceps	crocidura_planiceps	normalized_no_species_lookup_provided
1599		meiri	Anolis datzorum	anolis_datzorum	normalized_no_species_lookup_provided
1600		meiri	Anolis fortunensis	anolis_fortunensis	normalized_no_species_lookup_provided
1601		meiri	Anolis gibbiceps	anolis_gibbiceps	normalized_no_species_lookup_provided
1602		meiri	Anolis granuliceps	anolis_granuliceps	normalized_no_species_lookup_provided
1603		meiri	Anolis guafe	anolis_guafe	normalized_no_species_lookup_provided
1604		meiri	Anolis impetigosus	anolis_impetigosus	normalized_no_species_lookup_provided
1605		meiri	Anolis ocelloscapularis	anolis_ocelloscapularis	normalized_no_species_lookup_provided
1606		meiri	Anolis poncensis	anolis_poncensis	normalized_no_species_lookup_provided
1607		meiri	Anolis schwartzi	anolis_schwartzi	normalized_no_species_lookup_provided
1608		meiri	Anolis ustus	anolis_ustus	normalized_no_species_lookup_provided
1609		meiri	Bavayia septuiclavis	bavayia_septuiclavis	normalized_no_species_lookup_provided
1610		meiri	Diplodactylus savagei	diplodactylus_savagei	normalized_no_species_lookup_provided
1611		meiri	Rhynchoedura mentalis	rhynchoedura_mentalis	normalized_no_species_lookup_provided
1612		meiri	Strophurus jeanae	strophurus_jeanae	normalized_no_species_lookup_provided
1613		meiri	Strophurus taeniatus	strophurus_taeniatus	normalized_no_species_lookup_provided
1614		meiri	Cnemaspis karsticola	cnemaspis_karsticola	normalized_no_species_lookup_provided
1615		meiri	Cnemaspis nuicamensis	cnemaspis_nuicamensis	normalized_no_species_lookup_provided
1616		meiri	Gehyra fenestrula	gehyra_fenestrula	normalized_no_species_lookup_provided
1617		meiri	Hemiphyllodactylus bonkowskii	hemiphyllodactylus_bonkowskii	normalized_no_species_lookup_provided
1618		meiri	Hemiphyllodactylus pardalis	hemiphyllodactylus_pardalis	normalized_no_species_lookup_provided
1619		meiri	Lepidodactylus manni	lepidodactylus_manni	normalized_no_species_lookup_provided
1620		meiri	Lepidodactylus oligoporus	lepidodactylus_oligoporus	normalized_no_species_lookup_provided
1621		meiri	Lepidodactylus pumilus	lepidodactylus_pumilus	normalized_no_species_lookup_provided
1622		meiri	Lepidodactylus ranauensis	lepidodactylus_ranauensis	normalized_no_species_lookup_provided
1623		meiri	Mediodactylus spinicauda	mediodactylus_spinicauda	normalized_no_species_lookup_provided
1624		meiri	Pachydactylus sansteynae	pachydactylus_sansteynae	normalized_no_species_lookup_provided
1625		meiri	Phelsuma antanosy	phelsuma_antanosy	normalized_no_species_lookup_provided
1626		meiri	Tetradactylus tetradactylus	tetradactylus_tetradactylus	normalized_no_species_lookup_provided
1627		meiri	Arthrosaura versteegii	arthrosaura_versteegii	normalized_no_species_lookup_provided
1628		meiri	Bachia huallagana	bachia_huallagana	normalized_no_species_lookup_provided
1629		meiri	Bachia pallidiceps	bachia_pallidiceps	normalized_no_species_lookup_provided
1630		meiri	Mesalina austroarabica	mesalina_austroarabica	normalized_no_species_lookup_provided
1631		meiri	Psammodromus blanci	psammodromus_blanci	normalized_no_species_lookup_provided
1632		meiri	Pseuderemias smithii	pseuderemias_smithii	normalized_no_species_lookup_provided
1633		meiri	Pseuderemias striatus	pseuderemias_striatus	normalized_no_species_lookup_provided
1634		meiri	Carlia babarensis	carlia_babarensis	normalized_no_species_lookup_provided
1635		meiri	Carlia insularis	carlia_insularis	normalized_no_species_lookup_provided
1636		meiri	Emoia jamur	emoia_jamur	normalized_no_species_lookup_provided
1637		meiri	Feylinia boulengeri	feylinia_boulengeri	normalized_no_species_lookup_provided
1638		meiri	Haackgreerius miopus	haackgreerius_miopus	normalized_no_species_lookup_provided
1639		meiri	Lerista alia	lerista_alia	normalized_no_species_lookup_provided
1640		meiri	Lerista storri	lerista_storri	normalized_no_species_lookup_provided
1641		meiri	Ophiomorus punctatissimus	ophiomorus_punctatissimus	normalized_no_species_lookup_provided
1642		meiri	Liotyphlops sousai	liotyphlops_sousai	normalized_no_species_lookup_provided
1643		meiri	Tantilla cuniculator	tantilla_cuniculator	normalized_no_species_lookup_provided
1644		meiri	Gerrhopilus inornatus	gerrhopilus_inornatus	normalized_no_species_lookup_provided
1645		meiri	Mehelya egbensis	mehelya_egbensis	normalized_no_species_lookup_provided
1646		meiri	Leptotyphlops jacobseni	leptotyphlops_jacobseni	normalized_no_species_lookup_provided
1647		meiri	Liopholidophis oligolepis	liopholidophis_oligolepis	normalized_no_species_lookup_provided
1648		meiri	Afrotyphlops calabresii	afrotyphlops_calabresii	normalized_no_species_lookup_provided
1649		meiri	Letheobia swahilica	letheobia_swahilica	normalized_no_species_lookup_provided
1650		meiri	Calothorax pulcher	calothorax_pulcher	normalized_no_species_lookup_provided
1651		meiri	Klais guimeti	klais_guimeti	normalized_no_species_lookup_provided
1652		meiri	Microchera albocoronata	microchera_albocoronata	normalized_no_species_lookup_provided
1653		meiri	Phaethornis atrimentalis	phaethornis_atrimentalis	normalized_no_species_lookup_provided
1654		meiri	Phaethornis idaliae	phaethornis_idaliae	normalized_no_species_lookup_provided
1655		meiri	Selasphorus calliope	selasphorus_calliope	normalized_no_species_lookup_provided
1656		meiri	Selasphorus ellioti	selasphorus_ellioti	normalized_no_species_lookup_provided
1657		meiri	Sorex hoyi	sorex_hoyi	normalized_no_species_lookup_provided
1658		meiri	Amphisbaena tiaraju	amphisbaena_tiaraju	normalized_no_species_lookup_provided
1659		meiri	Brookesia lambertoni	brookesia_lambertoni	normalized_no_species_lookup_provided
1660		meiri	Anolis amplisquamosus	anolis_amplisquamosus	normalized_no_species_lookup_provided
1661		meiri	Anolis clivicola	anolis_clivicola	normalized_no_species_lookup_provided
1662		meiri	Anolis immaculogularis	anolis_immaculogularis	normalized_no_species_lookup_provided
1663		meiri	Dibamus booliati	dibamus_booliati	normalized_no_species_lookup_provided
1664		meiri	Diplodactylus fulleri	diplodactylus_fulleri	normalized_no_species_lookup_provided
1665		meiri	Diplodactylus lateroides	diplodactylus_lateroides	normalized_no_species_lookup_provided
1666		meiri	Rhynchoedura eyrensis	rhynchoedura_eyrensis	normalized_no_species_lookup_provided
1667		meiri	Strophurus elderi	strophurus_elderi	normalized_no_species_lookup_provided
1668		meiri	Celestus macrotus	celestus_macrotus	normalized_no_species_lookup_provided
1669		meiri	Dravidogecko douglasadamsi	dravidogecko_douglasadamsi	normalized_no_species_lookup_provided
1670		meiri	Dravidogecko meghamalaiensis	dravidogecko_meghamalaiensis	normalized_no_species_lookup_provided
1671		meiri	Gehyra peninsularis	gehyra_peninsularis	normalized_no_species_lookup_provided
1672		meiri	Hemidactylus foudaii	hemidactylus_foudaii	normalized_no_species_lookup_provided
1673		meiri	Pachydactylus mclachlani	pachydactylus_mclachlani	normalized_no_species_lookup_provided
1674		meiri	Pachydactylus visseri	pachydactylus_visseri	normalized_no_species_lookup_provided
1675		meiri	Paroedura fasciata	paroedura_fasciata	normalized_no_species_lookup_provided
1676		meiri	Bachia psamophila	bachia_psamophila	normalized_no_species_lookup_provided
1677		meiri	Petracola waka	petracola_waka	normalized_no_species_lookup_provided
1678		meiri	Pholidobolus paramuno	pholidobolus_paramuno	normalized_no_species_lookup_provided
1679		meiri	Pholidobolus samek	pholidobolus_samek	normalized_no_species_lookup_provided
1680		meiri	Ophisops occidentalis	ophisops_occidentalis	normalized_no_species_lookup_provided
1681		meiri	Takydromus madaensis	takydromus_madaensis	normalized_no_species_lookup_provided
1682		meiri	Phyllodactylus clinatus	phyllodactylus_clinatus	normalized_no_species_lookup_provided
1683		meiri	Phyllodactylus galapagensis	phyllodactylus_galapagensis	normalized_no_species_lookup_provided
1684		meiri	Phyllodactylus kofordi	phyllodactylus_kofordi	normalized_no_species_lookup_provided
1685		meiri	Phyllodactylus thompsoni	phyllodactylus_thompsoni	normalized_no_species_lookup_provided
1686		meiri	Ablepharus rueppellii	ablepharus_rueppellii	normalized_no_species_lookup_provided
1687		meiri	Brachymeles cebuensis	brachymeles_cebuensis	normalized_no_species_lookup_provided
1688		meiri	Cryptoblepharus cognatus	cryptoblepharus_cognatus	normalized_no_species_lookup_provided
1689		meiri	Cryptoblepharus egeriae	cryptoblepharus_egeriae	normalized_no_species_lookup_provided
1690		meiri	Cryptoblepharus poecilopleurus	cryptoblepharus_poecilopleurus	normalized_no_species_lookup_provided
1691		meiri	Ctenotus astictus	ctenotus_astictus	normalized_no_species_lookup_provided
1692		meiri	Eutropis bibronii	eutropis_bibronii	normalized_no_species_lookup_provided
1693		meiri	Lampropholis guichenoti	lampropholis_guichenoti	normalized_no_species_lookup_provided
1694		meiri	Lampropholis mirabilis	lampropholis_mirabilis	normalized_no_species_lookup_provided
1695		meiri	Lankascincus taylori	lankascincus_taylori	normalized_no_species_lookup_provided
1696		meiri	Papuascincus morokanus	papuascincus_morokanus	normalized_no_species_lookup_provided
1697		meiri	Scolecoseps litipoensis	scolecoseps_litipoensis	normalized_no_species_lookup_provided
1698		meiri	Sphenomorphus rarus	sphenomorphus_rarus	normalized_no_species_lookup_provided
1699		meiri	Sphenomorphus tanneri	sphenomorphus_tanneri	normalized_no_species_lookup_provided
1700		meiri	Trachylepis volamenaloha	trachylepis_volamenaloha	normalized_no_species_lookup_provided
1701		meiri	Gonatodes humeralis	gonatodes_humeralis	normalized_no_species_lookup_provided
1702		meiri	Lepidoblepharis festae	lepidoblepharis_festae	normalized_no_species_lookup_provided
1703		meiri	Xantusia sierrae	xantusia_sierrae	normalized_no_species_lookup_provided
1704		meiri	Calamaria leucogaster	calamaria_leucogaster	normalized_no_species_lookup_provided
1705		meiri	Tantilla tecta	tantilla_tecta	normalized_no_species_lookup_provided
1706		meiri	Epictia diaplocia	epictia_diaplocia	normalized_no_species_lookup_provided
1707		meiri	Plagiopholis delacouri	plagiopholis_delacouri	normalized_no_species_lookup_provided
1708		meiri	Liophidium apperti	liophidium_apperti	normalized_no_species_lookup_provided
1709		meiri	Abeillia abeillei	abeillia_abeillei	normalized_no_species_lookup_provided
1710		meiri	Chlorostilbon melanorhynchus	chlorostilbon_melanorhynchus	normalized_no_species_lookup_provided
1711		meiri	Cynanthus auriceps	cynanthus_auriceps	normalized_no_species_lookup_provided
1712		meiri	Cynanthus canivetii	cynanthus_canivetii	normalized_no_species_lookup_provided
1713		meiri	Cynanthus forficatus	cynanthus_forficatus	normalized_no_species_lookup_provided
1714		meiri	Discosura langsdorffi	discosura_langsdorffi	normalized_no_species_lookup_provided
1715		meiri	Lophornis adorabilis	lophornis_adorabilis	normalized_no_species_lookup_provided
1716		meiri	Lophornis helenae	lophornis_helenae	normalized_no_species_lookup_provided
1717		meiri	Lophornis magnificus	lophornis_magnificus	normalized_no_species_lookup_provided
1718		meiri	Phlogophilus harterti	phlogophilus_harterti	normalized_no_species_lookup_provided
1719		meiri	Selasphorus flammula	selasphorus_flammula	normalized_no_species_lookup_provided
1720		meiri	Hypsugo ariel	hypsugo_ariel	normalized_no_species_lookup_provided
1721		meiri	Amphisbaena medemi	amphisbaena_medemi	normalized_no_species_lookup_provided
1722		meiri	Loveridgea ionidesii	loveridgea_ionidesii	normalized_no_species_lookup_provided
1723		meiri	Zygaspis vandami	zygaspis_vandami	normalized_no_species_lookup_provided
